pc_item_id,pc_item_name,fk_im_spec_master_desc,fk_im_spec_options_desc,glcat_mcat_id,glcat_mcat_name
187577325,Polycab 2.5sqmm Electrical wire,Number Of Cores,Single Core,208737,Polycab House Wire
159760329,Polycab Wire Cables,Country of Origin,Made in India,208737,Polycab House Wire
231964515,"Polycab 1 sqmm PVC FRLS, 300m",Suitable for,Homes,208737,Polycab House Wire
184694290,Polycab Greenwire with 90m 2.5 sqmm Green House Electric Copper Wire,Size,2.5 Sqmm,208737,Polycab House Wire
280328648,Polycab FR House Wires,Brand,Polycab,208737,Polycab House Wire
266754432,"Polycab Flame Retardant FRLSH WIRES 100MTR , 180MTR AND 300MTR",Suitable for,Homes,208737,Polycab House Wire
147211848,Polycab House Wire,Certifications,IS 694,208737,Polycab House Wire
269740580,Polycab 1.5 Sq Mm Wire,Suitable for,Buildings,208737,Polycab House Wire
76246176,Electrical Polycab Wire,Color,Black,208737,Polycab House Wire
199830560,Microtek FR PVC 6.00 sq/mm RED 90 m Wire (RED),Color,Red,208737,Polycab House Wire
263752565,Polycab Wire 0.75mm,,,208737,Polycab House Wire
276529691,Polycab Wire,,,208737,Polycab House Wire
259757303,Yellow PVC Insulated Wire,Voltage,240V,208737,Polycab House Wire
189076114,Polycab Wire 300 Mtrs,Suitable for,Construction,208737,Polycab House Wire
168577800,Polycab House Wires,Wire Size,0.5 sqmm,208737,Polycab House Wire
187408128,2.5sqmm Black Polycab House  Wire,Wire Size,2.5 sqmm,208737,Polycab House Wire
188285369,Polycab Electrical Wire,Insulation Material,PVC,208737,Polycab House Wire
200539406,Polycab Wire,,,208737,Polycab House Wire
273934274,1.50 mm Polycab Wire,Wire Size,1.5 sqmm,208737,Polycab House Wire
270712199,Polycab FR Flexible Electrical House Wire,Suitable for,Construction,208737,Polycab House Wire
125252284,Polycab Cables,,,208737,Polycab House Wire
162070078,POLYCAB WIRES,Country of Origin,Made in India,208737,Polycab House Wire
262461312,"Polycab 0.75 sqmm Wire, Multistrand, Flame Retardent (FR), 100 m, Blue",Colour,Blue,208737,Polycab House Wire
156220911,Polycab Wires 1.5 Sq. Mm. (90 Mtr.) - BLACK,Wire Size,1.5 sqmm,208737,Polycab House Wire
262985457,LF FR Polycab House Wire,Number Of Cores,Single Core,208737,Polycab House Wire
288420830,Polycab House Wire,Certifications,REACH,208737,Polycab House Wire
114305873,Electrical Polycab Wire,Roll Length,180 m,208737,Polycab House Wire
203859426,Polycab 3c X 2.5 Sq Mm Copper Flexible Wire,Is Armoured,No,208737,Polycab House Wire
258464179,Black Polycab Panel Wire FR,Certifications,CE,208737,Polycab House Wire
182997704,"1.00  Sqmm House Wire Blue, 90 Mtr",Voltage,1100V,208737,Polycab House Wire
156277994,Polycab Wires 1.0 Sq. Mm. (300 Mtr.),Color,Blue,208737,Polycab House Wire
244279357,4 Sqmm Polycab Etira Flame Retardant House Wire,Current Rating,11A,208737,Polycab House Wire
277864697,New Products Polycab Wire,,,208737,Polycab House Wire
262082224,1.5 Sqmm Yellow  Polycab House Wire,Conductor,Copper,208737,Polycab House Wire
198637051,Anchor Polycab Kei Wires,,,208737,Polycab House Wire
267088485,Polycab 1.5 Sq Mm FRLF House Wire 180 Meter,Current Rating,18A,208737,Polycab House Wire
270310529,Polycab Lead Free Flame Retardant Wire,Voltage,240V,208737,Polycab House Wire
236703910,Polycab House Wire,Insulation Material,PVC,208737,Polycab House Wire
258470737,1.5 Sqmm Blue Polycab Wire,Certifications,CE,208737,Polycab House Wire
235013403,1 Sq.Mm Polycab FRLF House Wire,Current Rating,11A,208737,Polycab House Wire
170691142,Polycab Wire,Color,Black,208737,Polycab House Wire
111735821,Polycab PVC Insulated Wires,Number Of Cores,Single,208737,Polycab House Wire
154937322,Polycab Wires,Rated Voltage,1.1 KV,208737,Polycab House Wire
239907563,Polycab Wire,Insulation Material,FRLF,208737,Polycab House Wire
148736061,Polycab FR House Wires,Conductor,Copper,208737,Polycab House Wire
134757796,Polycab 2.5SQMM Electrical Copper Wire,Thickness,2.5 Mm,208737,Polycab House Wire
163416165,Polycab Electricals Wire 6 Sqmm,Suitable for,Homes,208737,Polycab House Wire
165324473,6mm Single Core PVC Insulated Polycab Power Cable,Material,PVC,208737,Polycab House Wire
231628737,Polycab (ETIRA) 2.5 Sq mm  House Wire 90 Meter (Green),Insulation Material,FR,208737,Polycab House Wire
243455661,Electric Wire,,,208737,Polycab House Wire
226687232,90m Polycab White House Wire,Brand,Polycab,208737,Polycab House Wire
155751820,Polycab FR House Wire,Brand,Polycab,208737,Polycab House Wire
278561709,Polycab Wire And Cables,Country Of Origin,Made in India,208737,Polycab House Wire
250370128,Polycab 1sqmm Green Wire,Pack Type,Box,208737,Polycab House Wire
125020551,25 Sq Polycab Wire,,,208737,Polycab House Wire
22539913,Polycab Cables,,,208737,Polycab House Wire
184978637,Yellow Polycab Flame Retardant House Wire,Number Of Cores,Single Core,208737,Polycab House Wire
91275681,Polycab House Wire,,,208737,Polycab House Wire
190716808,Polycab House Wire,Suitable for,Homes,208737,Polycab House Wire
188634580,Polycab Copper Wire,Conductor,Copper,208737,Polycab House Wire
269764670,4 Sqmm Polycab Electrical House Wire,Roll Length,180 m,208737,Polycab House Wire
166254318,"Polycab House Wire, 1 sq mm",Certifications,RoHS Compliant,208737,Polycab House Wire
272407886,Polycab 2.5 Sqmm Optima Wire,Certifications,RoHS Compliant,208737,Polycab House Wire
287645195,Polycab Etira House Wire,Model,Etira,208737,Polycab House Wire
202797178,Polycab1.0sqmm (300mts) Frls wires Yellow House Wire,Wire Size,1 sqmm,208737,Polycab House Wire
268660653,1 sqmm Polycab Optima Wire,Color,Black,208737,Polycab House Wire
174928600,Polycab House Wire,Number Of Core,2 Core,208737,Polycab House Wire
18723129,Polycab PVC Insulated Multi Strand Industrial Cable,Insulation Material,PVC,208737,Polycab House Wire
193634624,Polycab Industrial Wires,,,208737,Polycab House Wire
183424757,Polycab Maxima+ Green Wire,Insulation Type,HR FR-LSH LF,208737,Polycab House Wire
98096533,Polycab 6 sqmm PVC Flexible Wire,Insulation Material,PVC,208737,Polycab House Wire
200162012,Polycab House Wire,,,208737,Polycab House Wire
261970242,1 Sqmm Yellow Polycab House Wire,Color,Yellow,208737,Polycab House Wire
273027326,Polycab Wires 0.75 mm Single Core,Conductor,Copper,208737,Polycab House Wire
288594246,Polycab Wire,,,208737,Polycab House Wire
290351050,2.5Sq.mm Polycab Maxima+ Green Wire,Wire Size,2.5 sqmm,208737,Polycab House Wire
91351181,Polycab Telephone Wire,HSN,85444992,208737,Polycab House Wire
168769795,Polycab FR House Wires,Wire Size,0.75 sqmm,208737,Polycab House Wire
158158399,0.75 sq mm Polycab FRLF PVC Insulated Copper Wire,Color,Green,208737,Polycab House Wire
128162459,Polycab Flexible Cable,Frequency,50-60Hz,208737,Polycab House Wire
176936660,Polycab Wires,Insulation Material,PVC,208737,Polycab House Wire
290992857,Polycab Green wires 180 mtrs x 1 sqmm,Roll Length,180 m,208737,Polycab House Wire
269161732,Industrial Panel Fan,Type,Air Cooling Fan,208737,Polycab House Wire
269741045,Polycab Wire 1mm,Certifications,IS 694,208737,Polycab House Wire
140250016,Electric Polycab Wire,,,208737,Polycab House Wire
255817253,1.5 Sqmm Polycab LFFR PVC Insulated Wire,Suitable for,Homes,208737,Polycab House Wire
131026552,Polycab Fr House Wires,Coil Length,90m,208737,Polycab House Wire
166989701,Polycab Wire,Max. Operating Temp,erature: 70 DegreeC,208737,Polycab House Wire
288821292,"Polycab Green 1 sqmm Wire, Multistrand, HR FR-LSH LF, 180m, Green",Wire Size,1 sqmm,208737,Polycab House Wire
83666526,"Polycab 2.5 sqmm wire, LFFR, Multistrand,90m,Red",Max Voltage,1100V,208737,Polycab House Wire
247139182,2.5sqmm Polycab Red LF FR Wire,Certifications,CE,208737,Polycab House Wire
171018900,POLYCAB HOUSE WIRE 4 SQMM 200 MTR,Number Of Cores,Single Core,208737,Polycab House Wire
192546889,Polycab House Wire,Certifications,IS 694,208737,Polycab House Wire
272003299,1mm  Polycab House Wire,Insulation Material,PVC,208737,Polycab House Wire
175796815,Polycab Yellow House Wire,Roll Length,90 m,208737,Polycab House Wire
152804025,Polycab Electrical Wire,Item model number,Polycab-1.5mm-Black,208737,Polycab House Wire
283526334,Polycab Optima 1 sqmm FRLF Wire,Current Carrying Capacity (Amps),12:00 AM,208737,Polycab House Wire
141706696,Polycab Wires,,,208737,Polycab House Wire
262612203,Polycab Eco-Friendly Green Wire HR FR,Insulation Material,FRLS,208737,Polycab House Wire
184428279,1.5sq.mm Polycab Electrical House Wire,Current Rating,4A,208737,Polycab House Wire
176593165,Polycab FR LSH House Wire,Conductor,Copper,208737,Polycab House Wire
270995664,Polycab House Wire,Number Of Cores,Single Core,208737,Polycab House Wire
231621831,Polycab (ETIRA) 0.75 Sq Mm (Blue) 90 Meter Wire,Certifications,RoHS Compliant,208737,Polycab House Wire
169394367,Polycab Flame Retardant Wire,Conductor,Copper,208737,Polycab House Wire
189957254,Polycab 2.5 sqmm Electrical House Wire,Roll Length,90 m,208737,Polycab House Wire
197661615,Polycab House wires,Suitable for,Homes,208737,Polycab House Wire
275254277,1sq Mm Polycab House Wire,Wire Size,1 sqmm,208737,Polycab House Wire
281606444,Electrical Polycab Wire,,,208737,Polycab House Wire
281894977,Polycab 0.50 Square mm Single core FR PVC Insulated Copper Flexible Cable White (100 Meters),Voltage,1100V,208737,Polycab House Wire
242615680,"Polycab FR House Wires, Roll Length: 90 m, Wire Size: 6 sqmm",Color,Black,208737,Polycab House Wire
119196433,Polycab Cables And Wires,Conductor Material,Copper,208737,Polycab House Wire
145738182,Polycab Wires,,,208737,Polycab House Wire
240568984,Polycab 16 Sq.mm 1 Core Frlf House Cable Black (200 M),Type of Product,FRLF House Cable,208737,Polycab House Wire
250020605,1.5mm Polycab House Wire,Suitable for,Buildings,208737,Polycab House Wire
205115909,6.00 sq mm frlsh Green Wire Polycab,Country Of Origin,Made in India,208737,Polycab House Wire
144961212,Polycab 2.5 sqmm FR House Wire,Color,"Red, Yellow, Blue, Black and Green",208737,Polycab House Wire
176593628,Polycab Flame Retardant House Wire,Wire Size,4 sqmm,208737,Polycab House Wire
290244217,Polycab House Wire,Colour,Black,208737,Polycab House Wire
278088560,Polycab 0.5mm House Wire 90mtr,Certifications,IS 694,208737,Polycab House Wire
200198923,"Polycab FR-LF House Wire, 2.5 SQ MM-90M",Roll Length,90 m,208737,Polycab House Wire
131351056,Polycab Wires,Number of Core,1,208737,Polycab House Wire
107167631,Polycab Wires,,,208737,Polycab House Wire
288475540,Polycab House Wire,,,208737,Polycab House Wire
104485682,Polycab Multicore Flexible Wire,Conductor Type,Stranded,208737,Polycab House Wire
190812873,Polycab House Wire,Number Of Cores,Single Core,208737,Polycab House Wire
95757222,Polycab Wires,Insulation Material,FR,208737,Polycab House Wire
267104177,Red Polycab House Wire,Suitable for,Homes,208737,Polycab House Wire
249574031,1 sqmm Polycab House Wire,Roll Length,90 m,208737,Polycab House Wire
124506710,Polycab Electrical Wires,,,208737,Polycab House Wire
268262108,Polycab 2.5mm Green Wire,Brand,Polycab,208737,Polycab House Wire
170299495,Polycab Frls House Wire,Wire Size,0.5 sqmm,208737,Polycab House Wire
194303461,Polycab House Wire,Insulation Material,FR,208737,Polycab House Wire
259273904,Polycab FR House Wires,Suitable for,Construction,208737,Polycab House Wire
104677777,Polycab flexible wire 1mmx2core 100mt,Sheath  Nominal Thickness,1.0 mm,208737,Polycab House Wire
255731999,Polycab 0.75 Sq.Mm 2 Core Fr Industrial Flexible Cable Black (100 M),Unit of Measurement,Metre,208737,Polycab House Wire
148653242,Polycab Copper Electrical Wires,,,208737,Polycab House Wire
187577331,Polycab 1sqmm Electrical wire,Suitable for,Construction,208737,Polycab House Wire
287660017,"Polycab Flame Retardant House Wires, 90 m, 1.5 sqmm",Color,Red,208737,Polycab House Wire
100820864,Polycab Insulated Cable,Insulation Material,FR,208737,Polycab House Wire
231631769,Polycab (ETIRA) 6 Sq mm  House Wire 90 Meter (Red),Certifications,CE,208737,Polycab House Wire
247192141,Polycab Copper Flexible Wire,Insulation Material,PVC,208737,Polycab House Wire
144942632,Polycab 1 sqmm FR House Wire,Usage/Application,House Wiring,208737,Polycab House Wire
184697614,Polycab Greenwire with 90m 6 sqmm Green Electric Copper Wire,Brand,Polycab,208737,Polycab House Wire
137341466,Polycab Electrical Cable,Power Source,Electric,208737,Polycab House Wire
124308118,Polycab Wire,,,208737,Polycab House Wire
231621831,Polycab (ETIRA) 0.75 Sq Mm (Blue) 90 Meter Wire,Country Of Origin,Made in India,208737,Polycab House Wire
185511363,Polycab Wires Cables,Conductor,Copper,208737,Polycab House Wire
103163531,Polycab FR House Wires,Suitable for,Buildings,208737,Polycab House Wire
235187254,Polycab PVC Submersible Winding Wires,Insulation Material,PVC,208737,Polycab House Wire
261453325,6.0 SQMM TRACO FRLS PVC Insulated Cable (Green) 90meter,Country Of Origin,Made in India,208737,Polycab House Wire
250305624,Polycab Fr House Wires,Roll Length,90 m,208737,Polycab House Wire
183263902,Polycab FR House Wires,Packaging Type,Roll,208737,Polycab House Wire
267087487,Polycab Optima FRLF Wire 1 MM,Suitable for,Homes,208737,Polycab House Wire
254165652,1 Sq Mm Polycab Etira Flame Retardant Wire,Diameter,0.20mm,208737,Polycab House Wire
171960246,House wires,Number Of Cores,Single Core,208737,Polycab House Wire
187409187,1sqmm Blue Polycab House  Wire,Roll Length,90 m,208737,Polycab House Wire
176593217,Polycab Poly Flex House Wire,Voltage,220V,208737,Polycab House Wire
157887655,0.75 sq. mm Polycab House Wires,Approx. Overall Diameter,2.25 mm,208737,Polycab House Wire
130623167,Polycab Red House Wire,Wire Size,90 m,208737,Polycab House Wire
263720602,Polycab Single Core House Wire,Voltage,1100V,208737,Polycab House Wire
251631131,"Polycab Wire Fr 0.5mm 1 Core 100mtr Red,Yellow,Blue,Green,Black,White,Grey",Suitable for,Construction,208737,Polycab House Wire
185435776,Polycab Wires Cables,Number Of Cores,Single Core,208737,Polycab House Wire
236838795,1sqmm Polycab Lead Flame Retardant  House Wire,Roll Length,90 m,208737,Polycab House Wire
281343406,1 Sqmm Polycab Maxima Green House Wire,Number Of Cores,Single Core,208737,Polycab House Wire
261051470,Electric Wire,Usage/Application,Industrial,208737,Polycab House Wire
270194127,1.5sqmm Polycab Etira PVC Flame Retardent  Wire,Packaging Type,Box,208737,Polycab House Wire
184893390,Polycab Flame Retardant House Wire,Insulation Material,PVC,208737,Polycab House Wire
195180559,Red Polycab Green Wire Cable,Certifications,CE,208737,Polycab House Wire
156279364,Polycab Wires 4.0 Sq. Mm. (90 Mtr.) - BLUE,Current Rating,30A,208737,Polycab House Wire
272059456,Green Polycab Wires,Roll Length,300 m,208737,Polycab House Wire
278705881,Polycab FR Flame Retardant Wire,Number Of Cores,Single Core,208737,Polycab House Wire
112841982,Polycab Wire,,,208737,Polycab House Wire
267085168,Polycab Etira Electircal Wire 4 MM,Number Of Cores,Single Core,208737,Polycab House Wire
161522765,Polycab Electric Cable Wires,Brand,Polycab,208737,Polycab House Wire
155639970,Polycab Wire 0.75 Sq.Mm. (90Mtr.),Certifications,IS 694 : 2010,208737,Polycab House Wire
150649932,Polycab House Wires,,,208737,Polycab House Wire
106189067,Polycab House Wire,Conductor Type,Copper,208737,Polycab House Wire
129835724,Polycab Wires,Wire Size,"1 sqmm,1.5 sqmm, 2.5 sqmm, 4.0 sqmm, 6.0 sqmm,10 sqmm, 16 sqmm.",208737,Polycab House Wire
224052358,Polycab House Wire,Roll Length,90 m,208737,Polycab House Wire
203495164,Polycab Electrical Wire,Insulation Material,PVC,208737,Polycab House Wire
191135326,4.00 SQ MM FRLSH CU WIRE POLYCAB 200M,Roll Length,200 m,208737,Polycab House Wire
290729579,Polycab FR PVC Insulation Earthing Wire,Material,Copper,208737,Polycab House Wire
153735884,Polycab House Wires,Voltage,1100V,208737,Polycab House Wire
142094785,Polycab Wire,,,208737,Polycab House Wire
230321711,Polycab 1sqmm Blue  Wire,Certifications,RoHS Compliant,208737,Polycab House Wire
261056485,Polycab 10 Sq.mm 1 Core Stranded Flexible Wire (100 M),Magnitude of UOM,100,208737,Polycab House Wire
98992245,Polycab 1.00 Sq mm X 2 Core Flexible Cable,Conductor Type,Stranded,208737,Polycab House Wire
127898793,Polycab Cables,Brand,Polycab,208737,Polycab House Wire
163414216,"Polycab House Wires, 2.5 sq mm",Conductor,Copper,208737,Polycab House Wire
184978682,1.5 Sqmm Yellow Polycab Single Core Electrical Green Wire,Wire Size,1.5 sqmm,208737,Polycab House Wire
86703176,Polycab House Wire,Voltage,1100 V,208737,Polycab House Wire
189289441,Polycab Wires In Delhi,Color,Red,208737,Polycab House Wire
290616369,Polycab Wires Cables,,,208737,Polycab House Wire
277336847,1sqmm Polycab House Wire,Wire Size,1 sqmm,208737,Polycab House Wire
102708846,Polycab Wire 1mm,,,208737,Polycab House Wire
134944507,Polycab 1 Sqmm FR PVC Insulated Copper Flexible Cable Black Wires And Cables,Warranty Period,Standard Manufacturer Warranty,208737,Polycab House Wire
178341435,Polycab Green Wires,,,208737,Polycab House Wire
158002031,10 sq. mm Polycab House Wires,Rated Voltage,1100 V,208737,Polycab House Wire
140267141,Polycab Electrical Wires,Features,Double PVC,208737,Polycab House Wire
129235345,Polycab HT Cables,,,208737,Polycab House Wire
195700518,Electric Polycab Cables,Flame Retardant,YES,208737,Polycab House Wire
261970463,2.5 Sqmm Green Polycab House Wire,Roll Length,100 m,208737,Polycab House Wire
84521468,Polycab Wire 1.0 sq mm,Voltage,220,208737,Polycab House Wire
166019406,Polycab FR House Wires,Number Of Cores,Single Core,208737,Polycab House Wire
286529151,4SQ.MM HOUSW WIRE 180M FRLF POLYCAB,,,208737,Polycab House Wire
162126854,Polycab 0.75sq.mm PVC Insulated Cables,Voltage,1100V,208737,Polycab House Wire
276029486,6SQ.MM HOUSW WIRE 180M FRLF POLYCAB,Wire Size,6 sqmm,208737,Polycab House Wire
170430421,Polycab 2.5sqmm Eco Friendly House Wire,Roll Length,90 m,208737,Polycab House Wire
253480210,Polycab Optima Plus Power Saving Lffr Electric House Wire,Insulation Material,PVC,208737,Polycab House Wire
276586948,Polycab Panel Wire,Voltage,220V,208737,Polycab House Wire
278209882,2.5 sqmm Polycab FRLSH  Electric Wire 180M Coils,Wire Size,2.5 sqmm,208737,Polycab House Wire
237892897,Polycab wire frlf 90 mtr and 180 mtr,Roll Length,90 m,208737,Polycab House Wire
239533308,Polycab Wire,,,208737,Polycab House Wire
289678397,0.75 LFFR SQ.MM Polycaboptima+ Cable,Material,PVC,208737,Polycab House Wire
267084253,Electrical Polycab Wire 6mm,Suitable for,Buildings,208737,Polycab House Wire
153373230,Polycab Fr House Wires,Coil Length,90m,208737,Polycab House Wire
